ECnumber	Substrate	Organism	Kcat	metGroups
EC3.8.1.5	1,3-dibromopropane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	1.5	Others
EC3.8.1.5	1,3-dibromopropane	alcanivorax dieselolei//prokaryotes;bacteria;gammaproteobacteria - others;alcanivorax//adi	13.39	Others
EC3.8.1.5	1,3-dibromopropane	bradyrhizobium japonicum//prokaryotes;bacteria;alphaproteobacteria;bradyrhizobium//bju	3.6	Others
EC3.8.1.5	1,3-dibromopropane	mycobacterium bovis//prokaryotes;bacteria;actinobacteria;mycobacterium//mbo	9.2	Others
EC3.8.1.5	1,3-dibromopropane	psychrobacter cryohalolentis//prokaryotes;bacteria;gammaproteobacteria - others;psychrobacter//pcr	2.72	Others
EC3.8.1.5	1,3-dibromopropane	rhodococcus rhodochrous//*//*	2.7	Others
EC3.8.1.5	1,3-dibromopropane	sphingomonas paucimobilis//*//*	6.6	Others
EC3.8.1.5	1,3-dibromopropane	strongylocentrotus purpuratus//eukaryotes;animals;echinoderms//spu	1.57	Others
EC3.8.1.5	1,3-dibromopropane	uncultured marine bacterium//*//*	2.4	Others
EC3.8.1.5	1,3-dichloropropane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	0.01	Others
EC3.8.1.5	1,3-dichloropropane	rhodococcus rhodochrous//*//*	1.3	Others
EC3.8.1.5	1,3-diiodopropane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	1.2	Others
EC3.8.1.5	1,5-dichloropentane	sphingomonas paucimobilis//*//*	2.45	Others
EC3.8.1.5	1-bromo-2-methylpropane	sphingomonas paucimobilis//*//*	1.6	Others
EC3.8.1.5	1-bromobutane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	1.5	Others
EC3.8.1.5	1-bromobutane	plesiocystis pacifica//*//*	8.08	Others
EC3.8.1.5	1-bromobutane	psychrobacter cryohalolentis//prokaryotes;bacteria;gammaproteobacteria - others;psychrobacter//pcr	1.1	Others
EC3.8.1.5	1-bromobutane	sphingomonas paucimobilis//*//*	3.41	Others
EC3.8.1.5	1-bromoheptane	plesiocystis pacifica//*//*	1.39	Others
EC3.8.1.5	1-bromohexane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	1.7	Others
EC3.8.1.5	1-bromohexane	plesiocystis pacifica//*//*	2.69	Others
EC3.8.1.5	1-bromohexane	sphingomonas paucimobilis//*//*	1.05	Others
EC3.8.1.5	1-bromopentane	plesiocystis pacifica//*//*	9.94	Others
EC3.8.1.5	1-bromopropane	plesiocystis pacifica//*//*	5.85	Others
EC3.8.1.5	1-bromopropane	rhodococcus rhodochrous//*//*	2.7	Others
EC3.8.1.5	1-chlorobutane	alcanivorax dieselolei//prokaryotes;bacteria;gammaproteobacteria - others;alcanivorax//adi	1.17	Others
EC3.8.1.5	1-chlorobutane	bradyrhizobium japonicum//prokaryotes;bacteria;alphaproteobacteria;bradyrhizobium//bju	1.4	Others
EC3.8.1.5	1-chlorobutane	mycobacterium bovis//prokaryotes;bacteria;actinobacteria;mycobacterium//mbo	0.08	Others
EC3.8.1.5	1-chlorobutane	sphingomonas paucimobilis//*//*	1.055	Others
EC3.8.1.5	1-chloroheptane	sphingomonas paucimobilis//*//*	3.345	Others
EC3.8.1.5	1-chlorohexane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	0.07	Others
EC3.8.1.5	1-chlorohexane	bradyrhizobium japonicum//prokaryotes;bacteria;alphaproteobacteria;bradyrhizobium//bju	1.4	Others
EC3.8.1.5	1-chlorohexane	sphingomonas paucimobilis//*//*	6.08	Others
EC3.8.1.5	1-chlorooctane	sphingomonas paucimobilis//*//*	2.75	Others
EC3.8.1.5	1-chloropropane	rhodococcus rhodochrous//*//*	0.48	Others
EC3.8.1.5	1-iodohexane	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	0.26	Others
EC3.8.1.5	1-iodohexane	sphingomonas paucimobilis//*//*	2.33	Others
EC3.8.1.5	2,3-dichloroprop-1-ene	alcanivorax dieselolei//prokaryotes;bacteria;gammaproteobacteria - others;alcanivorax//adi	20.06	Others
EC3.8.1.5	2-bromoethanol	rhodococcus rhodochrous//*//*	3	Others
EC3.8.1.5	3-bromo-1-propanol	rhodococcus rhodochrous//*//*	3	Others
EC3.8.1.5	3-chloro-2-(chloromethyl)-1-propene	sphingomonas paucimobilis//*//*	8.17	Others
EC3.8.1.5	3-chloro-2-methylprop-1-ene	alcanivorax dieselolei//prokaryotes;bacteria;gammaproteobacteria - others;alcanivorax//adi	34.26	Others
EC3.8.1.5	3-chloro-2-methylpropene	bradyrhizobium japonicum//prokaryotes;bacteria;alphaproteobacteria;bradyrhizobium//bju	3.5	Others
EC3.8.1.5	4-bromobutyronitrile	alcanivorax dieselolei//prokaryotes;bacteria;gammaproteobacteria - others;alcanivorax//adi	30.8	Others
EC3.8.1.5	4-bromobutyronitrile	mycobacterium rhodesiae//prokaryotes;bacteria;actinobacteria;mycobacterium//mrh	3.1	Others
EC3.8.1.5	bromocyclohexane	bradyrhizobium japonicum//prokaryotes;bacteria;alphaproteobacteria;bradyrhizobium//bju	0.59	Others
EC3.8.1.5	bromocyclohexane	sphingomonas paucimobilis//*//*	1.36	Others
EC3.8.1.5	chlorocyclohexane	bradyrhizobium japonicum//prokaryotes;bacteria;alphaproteobacteria;bradyrhizobium//bju	0.25	Others
EC3.8.1.5	*	corynebacterium sp.//prokaryotes;bacteria;actinobacteria;corynebacterium//coa	169.2	Others
EC3.8.1.5	*	mycobacterium avium//prokaryotes;bacteria;actinobacteria;mycobacterium//mpa	0.36	Others
EC3.8.1.5	*	rhodococcus erythropolis//prokaryotes;bacteria;actinobacteria;rhodococcus//rer	1.36	Others
EC3.8.1.5	*	sphingobium indicum//prokaryotes;bacteria;alphaproteobacteria;sphingobium//sinb	0.00386666666666667	Others
EC3.8.1.5	*	xanthobacter autotrophicus//prokaryotes;bacteria;alphaproteobacteria;xanthobacter//xau	0.048	Others
EC3.8.1.7	2,4,5,6-tetrachloroisophthalonitrile	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	207	Others
EC3.8.1.7	2,4-dichlorobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.511	Others
EC3.8.1.7	3,4-dichlorobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.052	Others
EC3.8.1.7	4-bromobenzoyl-coa	arthrobacter sp.//prokaryotes;bacteria;actinobacteria;arthrobacter//art	2.4	Others
EC3.8.1.7	4-bromobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1.4	Others
EC3.8.1.7	4-bromophenacyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.03	Others
EC3.8.1.7	4-chloro-2-nitrobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.063	Others
EC3.8.1.7	4-chlorobenzoyl-3'-dephospho-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.45	Others
EC3.8.1.7	4-chlorobenzoyl-coa	arthrobacter sp.//prokaryotes;bacteria;actinobacteria;arthrobacter//art	1.3	Others
EC3.8.1.7	4-chlorobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	5	Others
EC3.8.1.7	4-chlorobenzoyl-dithio-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.003	Others
EC3.8.1.7	4-chlorobenzoyl-epsilon-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.007	Others
EC3.8.1.7	4-chlorobenzoyl-pantetheine phosphate	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.051	Others
EC3.8.1.7	4-chlorobenzoyl-pantetheine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.056	Others
EC3.8.1.7	4-fluorobenzoyl-coa	arthrobacter sp.//prokaryotes;bacteria;actinobacteria;arthrobacter//art	0.003	Others
EC3.8.1.7	4-iodobenzoyl-coa	arthrobacter sp.//prokaryotes;bacteria;actinobacteria;arthrobacter//art	2	Others
EC3.8.1.7	4-iodobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1.1	Others
EC3.8.1.7	chlorobenzoyl-coa	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	2	Others
EC3.8.1.8	2,4-diisopropylamino-6-hydroxy-1,3,5-triazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	0.8	Others
EC3.8.1.8	2-(n-ethylamino)-4-hydroxy-6-(n-isopropylamino)-1,3,5-triazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	3.2	Others
EC3.8.1.8	2-chloro-4-(n-ethylamino)-6-hydroxy-1,3,5-triazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1.6	Others
EC3.8.1.8	2-chloro-4-hydroxy-6-(n-isopropylamino)-1,3,5-triazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1.9	Others
EC3.8.1.8	6-hydroxy-4-(n-isopropylamino)-2-(n-methylamino)-1,3,5-triazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	1.4	Others
EC3.8.1.8	ametryn	paenarthrobacter aurescens//prokaryotes;bacteria;actinobacteria;paenarthrobacter//aau	6.04	Others
EC3.8.1.8	atrazine	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	27.9	Others
EC3.8.1.8	atrazine	paenarthrobacter aurescens//prokaryotes;bacteria;actinobacteria;paenarthrobacter//aau	1.49	Others
EC3.8.1.8	atrazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	11	Others
EC3.8.1.8	atrazine	thermotoga maritima//prokaryotes;bacteria;thermotogae;thermotoga//tma	2.2	Others
EC3.8.1.8	hydroxyatrazine	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	3	Others
EC3.8.1.8	*	arthrobacter sp.//prokaryotes;bacteria;actinobacteria;arthrobacter//art	0.9945	Others
EC3.8.1.8	*	rhizobium sp.//prokaryotes;bacteria;alphaproteobacteria;mesorhizobium//meso	0.054	Others
EC3.9.1.2	4-nitrophenyl phosphate	geobacillus stearothermophilus//prokaryotes;bacteria;firmicutes - bacilli;geobacillus//gse	1.12	Others
EC4.1.1.1	2-keto-4-methylhexanoic acid	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	0.4	CEM
EC4.1.1.1	2-ketobutanoic acid	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	320	CEM
EC4.1.1.1	2-ketobutyrate	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	61.4	CEM
EC4.1.1.1	2-ketohexanoic acid	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	4	CEM
EC4.1.1.1	2-ketopentanoic acid	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	53	CEM
EC4.1.1.1	2-ketovalerate	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	13.7	CEM
EC4.1.1.1	pyruvate	candida glabrata//eukaryotes;fungi;ascomycetes;saccharomycetes//cgr	77	CEM
EC4.1.1.1	pyruvate	gluconobacter oxydans//prokaryotes;bacteria;alphaproteobacteria;gluconobacter//gox	125	CEM
EC4.1.1.1	pyruvate	kluyveromyces lactis//eukaryotes;fungi;ascomycetes;saccharomycetes//kla	40	CEM
EC4.1.1.1	pyruvate	komagataella pastoris//*//*	8.6	CEM
EC4.1.1.1	pyruvate	neurospora crassa//eukaryotes;fungi;ascomycetes;sordariomycetes//ncr	18.3	CEM
EC4.1.1.1	pyruvate	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	207	CEM
EC4.1.1.1	pyruvate	zymomonas mobilis//prokaryotes;bacteria;alphaproteobacteria;zymomonas//zmo	486	CEM
EC4.1.1.1	*	acetobacter pasteurianus//prokaryotes;bacteria;alphaproteobacteria;acetobacter//apt	87.6226483333333	CEM
EC4.1.1.1	*	gluconacetobacter diazotrophicus//prokaryotes;bacteria;alphaproteobacteria;gluconacetobacter//gdi	43	CEM
EC4.1.1.1	*	ipomoea batatas//*//*	49.2	CEM
EC4.1.1.1	*	lactococcus lactis//prokaryotes;bacteria;firmicutes - bacilli;lactococcus//lla	322.8	CEM
EC4.1.1.1	*	pseudothermotoga hypogea//prokaryotes;bacteria;thermotogae;pseudothermotoga//phy	4.97166666666667	CEM
EC4.1.1.1	*	rhizopus oryzae//*//*	341.813333333333	CEM
EC4.1.1.1	*	thermococcus guaymasensis//prokaryotes;archaea;euryarchaeota;thermococcus//tgy	16.34	CEM
EC4.1.1.1	*	thermotoga maritima//prokaryotes;bacteria;thermotogae;thermotoga//tma	3.64	CEM
EC4.1.1.1	*	tritrichomonas suis//*//*	22.8	CEM
EC4.1.1.1	*	zymobacter palmae//*//*	154.35	CEM
EC4.1.1.100	prephenate	bacillus subtilis//prokaryotes;bacteria;firmicutes - bacilli;bacillus//bsu	3.2	Others
EC4.1.1.100	prephenate	planktothrix agardhii//*//*	4.1	Others
EC4.1.1.102	ferulate	enterobacter sp.//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;enterobacter//ent	2.15	Others
EC4.1.1.102	*	meyerozyma guilliermondii//eukaryotes;fungi;ascomycetes;saccharomycetes//pgu	124.9164	Others
EC4.1.1.103	2,6-dihydroxybenzoate	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	20	Others
EC4.1.1.11	l-asp	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	0.57	ISM
EC4.1.1.11	l-aspartate	aedes aegypti//eukaryotes;animals;arthropods;insects//aag	7.03	ISM
EC4.1.1.11	l-aspartate	mycobacterium tuberculosis//prokaryotes;bacteria;actinobacteria;mycobacterium//mtu	0.65	ISM
EC4.1.1.11	*	corynebacterium glutamicum//prokaryotes;bacteria;actinobacteria;corynebacterium//cgl	162.15	ISM
EC4.1.1.12	l-asp	comamonas testosteroni//prokaryotes;bacteria;betaproteobacteria;comamonas//ctt	442	ALM
EC4.1.1.12	l-asp	pseudomonas dacunhae//*//*	4.3	ALM
EC4.1.1.12	l-aspartate	mycobacterium tuberculosis//prokaryotes;bacteria;actinobacteria;mycobacterium//mtu	0.65	ALM
EC4.1.1.12	*	pseudomonas sp.//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//ppuu	3546.66666666667	ALM
EC4.1.1.15	l-alpha-methylglutamate	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	9.53	ALM//ISM//CEM
EC4.1.1.15	l-glu	felis catus//eukaryotes;animals;vertebrates;mammals//fca	7	ALM//ISM//CEM
EC4.1.1.15	l-glu	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	7.7	ALM//ISM//CEM
EC4.1.1.15	l-glu	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	6.5	ALM//ISM//CEM
EC4.1.1.15	l-glutamate	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	59.26	ALM//ISM//CEM
EC4.1.1.15	l-glutamate	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	0.286	ALM//ISM//CEM
EC4.1.1.15	*	lactobacillus paracasei//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lca	30.6166666666667	ALM//ISM//CEM
EC4.1.1.15	*	macaca fuscata//*//*	0.00121	ALM//ISM//CEM
EC4.1.1.15	*	neurospora crassa//eukaryotes;fungi;ascomycetes;sordariomycetes//ncr	1.5272	ALM//ISM//CEM
EC4.1.1.15	*	oryza sativa//eukaryotes;plants;monocots;grass family//osa	923	ALM//ISM//CEM
EC4.1.1.15	*	solanum tuberosum//eukaryotes;plants;eudicots;nightshade family//sot	225.073333333333	ALM//ISM//CEM
EC4.1.1.15	*	streptococcus thermophilus//prokaryotes;bacteria;firmicutes - bacilli;streptococcus//stc	178.71	ALM//ISM//CEM
EC4.1.1.15	*	sus scrofa//eukaryotes;animals;vertebrates;mammals//ssc	0.9086	ALM//ISM//CEM
EC4.1.1.15	*	vicia faba//*//*	20.7253333333333	ALM//ISM//CEM
EC4.1.1.17	alpha-methylornithine	lactobacillus sp. 30a//*//*	0.02	ALM//ISM
EC4.1.1.17	l-2,4-diaminobutanoate	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	0.45	ALM//ISM
EC4.1.1.17	l-2,4-diaminobutanoate	lactobacillus casei//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lcb	0.5	ALM//ISM
EC4.1.1.17	l-2,4-diaminobutanoate	lactobacillus gasseri//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lga	0.35	ALM//ISM
EC4.1.1.17	l-2,4-diaminobutanoate	oenococcus oeni//prokaryotes;bacteria;firmicutes - bacilli;oenococcus//ooe	0.05	ALM//ISM
EC4.1.1.17	l-lysine	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	0.57	ALM//ISM
EC4.1.1.17	l-lysine	lactobacillus saerimneri 30a//*//*	0.25	ALM//ISM
EC4.1.1.17	l-lysine	nicotiana glutinosa//*//*	0.24	ALM//ISM
EC4.1.1.17	l-lysine	oenococcus oeni//prokaryotes;bacteria;firmicutes - bacilli;oenococcus//ooe	0.09	ALM//ISM
EC4.1.1.17	l-ornithine	erythroxylum coca//*//*	0.18	ALM//ISM
EC4.1.1.17	l-ornithine	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	3.4	ALM//ISM
EC4.1.1.17	l-ornithine	lactobacillus brevis//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lbr	4.8	ALM//ISM
EC4.1.1.17	l-ornithine	lactobacillus gasseri//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//lga	0.14	ALM//ISM
EC4.1.1.17	l-ornithine	lactobacillus saerimneri 30a//*//*	9.77	ALM//ISM
EC4.1.1.17	l-ornithine	nicotiana glutinosa//*//*	77.8	ALM//ISM
EC4.1.1.17	l-ornithine	oenococcus oeni//prokaryotes;bacteria;firmicutes - bacilli;oenococcus//ooe	6.9	ALM//ISM
EC4.1.1.17	l-ornithine	plasmodium falciparum//eukaryotes;protists;alveolates;apicomplexans//pfa	0.006	ALM//ISM
EC4.1.1.17	l-ornithine	saccharomyces cerevisiae//eukaryotes;fungi;ascomycetes;saccharomycetes//sce	4.2	ALM//ISM
EC4.1.1.17	l-ornithine	trypanosoma brucei//eukaryotes;protists;euglenozoa;kinetoplasts//tbr	15.4	ALM//ISM
EC4.1.1.17	*	entamoeba histolytica//eukaryotes;protists;amoebozoa;entamoeba//ehi	89.28	ALM//ISM
EC4.1.1.17	*	hordeum vulgare//*//*	0.3025	ALM//ISM
EC4.1.1.17	*	mus musculus//eukaryotes;animals;vertebrates;mammals//mmu	48.1666666666667	ALM//ISM
EC4.1.1.17	*	neurospora crassa//eukaryotes;fungi;ascomycetes;sordariomycetes//ncr	79.75	ALM//ISM
EC4.1.1.17	*	pelophylax nigromaculatus//*//*	11.875	ALM//ISM
EC4.1.1.17	*	physarum polycephalum//*//*	26.6666666666667	ALM//ISM
EC4.1.1.17	*	pseudomonas savastanoi pv. phaseolicola//prokaryotes;bacteria;gammaproteobacteria - others;pseudomonas//psp	8.8	ALM//ISM
EC4.1.1.17	*	rattus norvegicus//eukaryotes;animals;vertebrates;mammals//rno	4.325	ALM//ISM
EC4.1.1.17	*	tetrahymena pyriformis//*//*	0.245333333333333	ALM//ISM
EC4.1.1.17	*	thermus thermophilus//prokaryotes;bacteria;deinococcus-thermus;thermus//tth	0.1755	ALM//ISM
EC4.1.1.17	*	trichomonas vaginalis//eukaryotes;protists;parabasalids;trichomonads//tva	3.0065	ALM//ISM
EC4.1.1.18	l-2,4-diaminobutanoate	streptomyces coelicolor//prokaryotes;bacteria;actinobacteria;streptomyces//sco	0.052	ALM
EC4.1.1.18	l-lys	hafnia alvei//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;hafnia//hav	175	ALM
EC4.1.1.18	l-lys	selenomonas ruminantium//prokaryotes;bacteria;firmicutes - others;selenomonas//sri	636	ALM
EC4.1.1.18	l-lysine	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	30	ALM
EC4.1.1.18	l-lysine	lactobacillus saerimneri 30a//*//*	1.68	ALM
EC4.1.1.18	l-orn	selenomonas ruminantium//prokaryotes;bacteria;firmicutes - others;selenomonas//sri	289.8	ALM
EC4.1.1.18	*	bacterium cadaveris//*//*	1428.33333333333	ALM
EC4.1.1.18	*	glycine max//eukaryotes;plants;eudicots;pea family//gmx	28.1833333333333	ALM
EC4.1.1.19	l-arg	chlamydia trachomatis//prokaryotes;bacteria;chlamydiae;chlamydia//ctr	6.9	ALM
EC4.1.1.19	l-arg	methanocaldococcus jannaschii//prokaryotes;archaea;euryarchaeota;methanocaldococcus//mja	2.7	ALM
EC4.1.1.19	l-arg	yersinia pestis//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;yersinia//ype	5.46	ALM
EC4.1.1.19	l-arginine	avena sativa//*//*	9.9	ALM
EC4.1.1.19	l-arginine	bacillus subtilis//prokaryotes;bacteria;firmicutes - bacilli;bacillus//bsu	1.4	ALM
EC4.1.1.19	l-arginine	chlamydia pneumoniae//prokaryotes;bacteria;chlamydiae;chlamydia//cpn	6.9	ALM
EC4.1.1.19	l-arginine	chloroflexus aurantiacus//prokaryotes;bacteria;chloroflexi;chloroflexus//cau	11	ALM
EC4.1.1.19	l-arginine	clostridioides difficile//prokaryotes;bacteria;firmicutes - clostridia;clostridioides//cdf	0.025	ALM
EC4.1.1.19	l-arginine	gramella forsetii//prokaryotes;bacteria;bacteroidetes;gramella//gfo	0.48	ALM
EC4.1.1.19	l-arginine	sulfolobus solfataricus//prokaryotes;archaea;crenarchaeota;sulfolobus//sso	2.6	ALM
EC4.1.1.19	l-canavanine	yersinia pestis//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;yersinia//ype	0.11	ALM
EC4.1.1.19	l-n5-(iminoethyl)-ornithine	yersinia pestis//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;yersinia//ype	0.419	ALM
EC4.1.1.19	l-ornithine	bacillus subtilis//prokaryotes;bacteria;firmicutes - bacilli;bacillus//bsu	0.04	ALM
EC4.1.1.19	ngamma-methyl-l-arginine	yersinia pestis//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;yersinia//ype	1.22	ALM
EC4.1.1.19	*	brassica rapa subsp. campestris//*//*	0.256	ALM
EC4.1.1.19	*	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	5603.33333333333	ALM
EC4.1.1.19	*	glycine max//eukaryotes;plants;eudicots;pea family//gmx	0.0384	ALM
EC4.1.1.19	*	lathyrus sativus//*//*	5.48166666666667	ALM
EC4.1.1.19	*	selenomonas ruminantium//prokaryotes;bacteria;firmicutes - others;selenomonas//sri	29.88	ALM
EC4.1.1.19	*	thermococcus kodakarensis//prokaryotes;archaea;euryarchaeota;thermococcus//tko	0.463866666666667	ALM
EC4.1.1.2	oxalate	bacillus subtilis//prokaryotes;bacteria;firmicutes - bacilli;bacillus//bsu	57	CEM
EC4.1.1.2	*	agrobacterium tumefaciens//prokaryotes;bacteria;alphaproteobacteria;agrobacterium//atf	4.892415	CEM
EC4.1.1.2	*	dichomitus squalens//eukaryotes;fungi;basidiomycetes//dsq	149.066666666667	CEM
EC4.1.1.2	*	trametes versicolor//eukaryotes;fungi;basidiomycetes//tvs	80.6333333333333	CEM
EC4.1.1.20	d,d-2,6-diaminoheptanedioate	mycobacterium tuberculosis//prokaryotes;bacteria;actinobacteria;mycobacterium//mtu	1.8	ALM
EC4.1.1.20	dd-2,6-diaminoheptanedioate	mycobacterium tuberculosis//prokaryotes;bacteria;actinobacteria;mycobacterium//mtu	1.8	ALM
EC4.1.1.20	dl-2,6-diaminoheptanedioate	mycobacterium tuberculosis//prokaryotes;bacteria;actinobacteria;mycobacterium//mtu	7.1	ALM
EC4.1.1.20	meso-2,6-diaminoheptanedioate	helicobacter pylori//prokaryotes;bacteria;epsilonproteobacteria;helicobacter//hpy	15.65	ALM
EC4.1.1.20	meso-2,6-diaminoheptanedioate	mycobacterium tuberculosis//prokaryotes;bacteria;actinobacteria;mycobacterium//mtu	7.1	ALM
EC4.1.1.20	*	escherichia coli//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;escherichia//eco	30	ALM
EC4.1.1.20	*	lysinibacillus sphaericus//prokaryotes;bacteria;firmicutes - bacilli;lysinibacillus//lsp	37.7333333333333	ALM
EC4.1.1.21	1-(5-phosphoribosyl)-5-aminoimidazole	gallus gallus//eukaryotes;animals;vertebrates;birds//gga	40	ALM
EC4.1.1.21	4-carboxy-5-aminoimidazole ribonucleotide	treponema denticola//prokaryotes;bacteria;spirochaetes;treponema//tde	65	ALM
EC4.1.1.21	co2	treponema denticola//prokaryotes;bacteria;spirochaetes;treponema//tde	77	ALM
EC4.1.1.21	*	ovis aries//eukaryotes;animals;vertebrates;mammals//oas	299.25	ALM
EC4.1.1.22	l-histidine	homo sapiens//eukaryotes;animals;vertebrates;mammals//hsa	1.73	ALM
EC4.1.1.22	*	clostridium perfringens//prokaryotes;bacteria;firmicutes - clostridia;clostridium//cpe	3.15	ALM
EC4.1.1.22	*	klebsiella aerogenes//prokaryotes;bacteria;gammaproteobacteria - enterobacteria;klebsiella//eae	127.5	ALM
EC4.1.1.22	*	lactobacillus sp.//prokaryotes;bacteria;firmicutes - bacilli;lactobacillus//law	239.2	ALM
