,KM [mM],RIDS,MIDS
5325,0.11216105,SPODM,o2_c
5326,0.59905916,SPODM,o2s_c
5327,1.2537072,SPODM,h_c
5328,1.9687747,5DGLCNR,glcn_c
5329,0.014363796,5DGLCNR,nadph_c
5330,0.23898411,5DGLCNR,5dglcn_c
5331,0.02744958,5DGLCNR,nadp_c
5332,2.2453916,5DGLCNR,h_c
5333,0.30108008,23PDE9pp,h_p
5334,0.18872489,23PDE9pp,3gmp_p
5335,0.30258575,23PDE9pp,h2o_p
5336,0.24126779,23PDE9pp,23cgmp_p
5337,0.0656229,N2Otex,n2o_e
5338,0.0656229,N2Otex,n2o_p
5339,6.6295323,ACHBS,2obut_c
5340,3.932375,ACHBS,co2_c
5341,2.5277627,ACHBS,2ahbut_c
5342,5.887202,ACHBS,pyr_c
5343,3.1551504,ACHBS,h_c
5344,0.2553839,INSt3pp,h_p
5345,0.08919338,INSt3pp,ins_c
5346,0.2553839,INSt3pp,h_c
5347,0.08919338,INSt3pp,ins_p
5348,0.22122024,TAGURr,tagur_c
5349,0.058673233,TAGURr,nad_c
5350,0.35192886,TAGURr,altrn_c
5351,1.0754678,TAGURr,h_c
5352,0.036022224,TAGURr,nadh_c
5353,0.16782694,SPMDtex,spmd_p
5354,0.16782694,SPMDtex,spmd_e
5355,0.06783732,OROTtex,orot_e
5356,0.06783732,OROTtex,orot_p
5357,0.06709009,ARBTtex,arbt_p
5358,0.06709009,ARBTtex,arbt_e
5359,2.8664706,SERD_L,ser__L_c
5360,3.734289,SERD_L,nh4_c
5361,2.2834942,SERD_L,pyr_c
5362,0.3155077,PUNP4,2dr1p_c
5363,0.22403973,PUNP4,gua_c
5364,0.0906916,PUNP4,dgsn_c
5365,0.2795807,PUNP4,pi_c
5366,0.45264018,ASO3tex,aso3_e
5367,0.45264018,ASO3tex,aso3_p
5368,0.11581476,SELabcpp,adp_c
5369,0.09583602,SELabcpp,atp_c
5370,1.0189416,SELabcpp,h2o_c
5371,1.2238383,SELabcpp,sel_p
5372,1.2238383,SELabcpp,sel_c
5373,0.56661046,SELabcpp,pi_c
5374,1.1229312,SELabcpp,h_c
5375,0.46460748,TMAOR1pp,h_p
5376,0.05576932,TMAOR1pp,tma_p
5377,0.10195324,TMAOR1pp,tmao_p
5378,0.020426784,TMAOR1pp,mql8_c
5379,0.021415005,TMAOR1pp,mqn8_c
5380,0.49452183,TMAOR1pp,h2o_p
5381,1.0673143,NO3R1pp,h_p
5382,1.1395239,NO3R1pp,h2o_c
5383,0.37255633,NO3R1pp,no2_c
5384,0.024067672,NO3R1pp,q8_c
5385,0.038084403,NO3R1pp,q8h2_c
5386,1.0673143,NO3R1pp,h_c
5387,0.3307943,NO3R1pp,no3_c
5388,0.01030978,DXPRIi,nadph_c
5389,0.15201855,DXPRIi,2me4p_c
5390,0.019540267,DXPRIi,nadp_c
5391,0.066402994,DXPRIi,dxyl5p_c
5392,1.2495344,DXPRIi,h_c
5393,0.9672755,XYLtex,xyl__D_p
5394,0.9672755,XYLtex,xyl__D_e
5395,1.8344674,GALCTNLt2pp,h_p
5396,0.4665531,GALCTNLt2pp,galctn__L_c
5397,0.4665531,GALCTNLt2pp,galctn__L_p
5398,1.8344674,GALCTNLt2pp,h_c
5399,0.04793804,CMtex,cm_e
5400,0.04793804,CMtex,cm_p
5401,0.43080944,LYSDC,15dap_c
5402,1.0841472,LYSDC,co2_c
5403,1.3534237,LYSDC,h_c
5404,0.86934686,LYSDC,lys__L_c
5405,0.4744788,GLYC3Pt6pp,pi_p
5406,0.67906255,GLYC3Pt6pp,glyc3p_c
5407,0.67906255,GLYC3Pt6pp,glyc3p_p
5408,0.4744788,GLYC3Pt6pp,pi_c
5409,0.10599948,PPPNtex,pppn_e
5410,0.10599948,PPPNtex,pppn_p
5411,0.46631417,PYK2,utp_c
5412,0.2217547,PYK2,pep_c
5413,0.819255,PYK2,pyr_c
5414,0.43725505,PYK2,udp_c
5415,1.6272128,PYK2,h_c
5416,0.05660365,PYK,adp_c
5417,0.05402295,PYK,atp_c
5418,0.2217547,PYK,pep_c
5419,0.819255,PYK,pyr_c
5420,1.6272128,PYK,h_c
5421,0.6845549,MDH2,mal__L_c
5422,0.07303355,MDH2,q8_c
5423,0.48771334,MDH2,oaa_c
5424,0.0988224,MDH2,q8h2_c
5425,0.08492008,ACS,atp_c
5426,0.0318261,ACS,coa_c
5427,1.5170604,ACS,ac_c
5428,0.07926381,ACS,amp_c
5429,0.051445976,ACS,accoa_c
5430,0.32437965,ACS,ppi_c
5431,0.06740205,CPGNabcpp,adp_c
5432,0.054075956,CPGNabcpp,atp_c
5433,0.020057624,CPGNabcpp,cpgn_c
5434,0.9172454,CPGNabcpp,h2o_c
5435,0.444374,CPGNabcpp,pi_c
5436,0.8215432,CPGNabcpp,h_c
5437,0.020057624,CPGNabcpp,cpgn_p
5438,1.0406477,GLCtex_copy2,glc__D_e
5439,1.0406477,GLCtex_copy2,glc__D_p
5440,0.6433667,GLYBt3pp,h_p
5441,1.1193562,GLYBt3pp,glyb_p
5442,1.1193562,GLYBt3pp,glyb_c
5443,0.6433667,GLYBt3pp,h_c
5444,0.056958728,ADCL,4adcho_c
5445,0.07196884,ADCL,4abz_c
5446,1.1138378,ADCL,pyr_c
5447,0.45900688,ADCL,h_c
5448,0.041529,MPTG,uaagmda_c
5449,0.040531207,MPTG,udcpdp_c
5450,0.017428836,MPTG,uaagmda_c
5451,0.026065342,MPTG,udcpdp_c
5452,0.06693253,O16A4COLIPAabctex,adp_c
5453,0.083758876,O16A4COLIPAabctex,adp_c
5454,0.06504147,O16A4COLIPAabctex,adp_c
5455,0.063444905,O16A4COLIPAabctex,adp_c
5456,0.051744714,O16A4COLIPAabctex,adp_c
5457,0.098834716,O16A4COLIPAabctex,adp_c
5458,0.071203195,O16A4COLIPAabctex,adp_c
5459,0.07907702,PE180abcpp,adp_c
5460,0.10015951,PE180abcpp,atp_c
5461,0.25426516,PE180abcpp,h2o_c
5462,0.0359027,PE180abcpp,pe180_c
5463,0.0359027,PE180abcpp,pe180_p
5464,0.28711438,PE180abcpp,pi_c
5465,0.2675309,PE180abcpp,h_c
5466,0.026676383,TDPADGAT,coa_c
5467,0.083054565,TDPADGAT,dtdp4addg_c
5468,0.040496532,TDPADGAT,accoa_c
5469,0.18081772,TDPADGAT,h_c
5470,0.031538483,TDPADGAT,dtdp4aaddg_c
5471,1.0667528,NH4tpp,nh4_c
5472,1.0667528,NH4tpp,nh4_p
5473,0.7381582,CAt6pp,ca2_p
5474,0.7381582,CAt6pp,ca2_c
5475,0.75130725,CAt6pp,na1_p
5476,0.75130725,CAt6pp,na1_c
5477,0.02164886,DHNPA2r,6hmhpt_c
5478,0.037200276,DHNPA2r,dhnpt_c
5479,2.2342198,DHNPA2r,gcald_c
5480,0.061147504,PTRCabcpp,adp_c
5481,0.046394866,PTRCabcpp,atp_c
5482,0.9647547,PTRCabcpp,ptrc_p
5483,1.4696194,PTRCabcpp,h2o_c
5484,0.9647547,PTRCabcpp,ptrc_c
5485,0.74362385,PTRCabcpp,pi_c
5486,1.4352232,PTRCabcpp,h_c
5487,2.8027928,ACM6PH,h2o_c
5488,1.1822543,ACM6PH,lac__D_c
5489,0.256589,ACM6PH,acmum6p_c
5490,0.3487963,ACM6PH,acgam6p_c
5491,0.3163188,MMETtex,mmet_e
5492,0.3163188,MMETtex,mmet_p
5493,0.49509278,FBP,h2o_c
5494,0.16119641,FBP,f6p_c
5495,0.02785905,FBP,fdp_c
5496,0.18250768,FBP,pi_c
5497,0.423719,LYSt2pp,h_p
5498,0.42133498,LYSt2pp,lys__L_p
5499,0.423719,LYSt2pp,h_c
5500,0.42133498,LYSt2pp,lys__L_c
5501,0.31986836,KG6PDC,xu5p__L_c
5502,0.97148657,KG6PDC,co2_c
5503,0.23432215,KG6PDC,3dhgulnp_c
5504,2.3780966,KG6PDC,h_c
5505,0.19226153,LPLIPAL1A180pp,h_p
5506,0.047677908,LPLIPAL1A180pp,ocdca_p
5507,0.027732795,LPLIPAL1A180pp,1odecg3p_p
5508,0.15861045,LPLIPAL1A180pp,h2o_p
5509,0.24858019,LPLIPAL1A180pp,glyc3p_p
5510,0.009741328,XPPT,xan_c
5511,0.27364472,XPPT,prpp_c
5512,0.29487538,XPPT,ppi_c
5513,0.10432504,XPPT,xmp_c
5514,2.035821,UGLYCH,h2o_c
5515,1.2005306,UGLYCH,glx_c
5516,2.8261635,UGLYCH,nh4_c
5517,1.263099,UGLYCH,co2_c
5518,1.8337826,UGLYCH,h_c
5519,0.37868717,UGLYCH,urdglyc_c
5520,0.27364472,HXPRT,prpp_c
5521,0.034490705,HXPRT,imp_c
5522,0.29487538,HXPRT,ppi_c
5523,0.017440269,HXPRT,hxan_c
5524,0.48711383,IDOND,idon__L_c
5525,0.08670879,IDOND,nad_c
5526,0.15353584,IDOND,5dglcn_c
5527,4.2352457,IDOND,h_c
5528,0.05675676,IDOND,nadh_c
5529,0.021694778,PYAM5PO,pydx5p_c
5530,2.3790684,PYAM5PO,h2o_c
5531,0.18523033,PYAM5PO,o2_c
5532,4.7599726,PYAM5PO,h2o2_c
5533,0.017778529,PYAM5PO,pyam5p_c
5534,4.0208693,PYAM5PO,nh4_c
5535,0.4552986,H2Otpp,h2o_c
5536,0.4552986,H2Otpp,h2o_p
5537,0.48613384,METSOX1tex,metsox_S__L_e
5538,0.48613384,METSOX1tex,metsox_S__L_p
5539,0.06988421,NACtex,nac_p
5540,0.06988421,NACtex,nac_e
5541,1.4329433,4ABZGLUH,glu__L_c
5542,1.7724049,4ABZGLUH,h2o_c
5543,0.9551512,4ABZGLUH,glu__L_c
5544,1.8895597,4ABZGLUH,h2o_c
5545,0.22211777,GLCRtex,glcr_p
5546,0.22211777,GLCRtex,glcr_e
5547,0.1142925,CPPPGO2,amet_c
5548,0.016951378,CPPPGO2,cpppg3_c
5549,0.008418784,CPPPGO2,pppg9_c
5550,0.40827522,CPPPGO2,co2_c
5551,0.42086855,CPPPGO2,met__L_c
5552,0.049462326,CPPPGO2,dad_5_c
5553,0.11015003,NADH9,nad_c
5554,0.040438935,NADH9,2dmmql8_c
5555,0.039915446,NADH9,2dmmq8_c
5556,1.1542753,NADH9,h_c
5557,0.059568893,NADH9,nadh_c
5558,0.038846392,FRD2,succ_c
5559,0.014452711,FRD2,mql8_c
5560,0.014336381,FRD2,mqn8_c
5561,0.037548438,FRD2,fum_c
5562,0.11713929,RIBabcpp,adp_c
5563,0.12838846,RIBabcpp,atp_c
5564,0.59925735,RIBabcpp,h2o_c
5565,1.2269605,RIBabcpp,rib__D_c
5566,1.2269605,RIBabcpp,rib__D_p
5567,0.58698237,RIBabcpp,pi_c
5568,0.5890399,RIBabcpp,h_c
5569,3.8199806,TRPS1,h2o_c
5570,0.50783104,TRPS1,g3p_c
5571,1.6007761,TRPS1,ser__L_c
5572,0.12889072,TRPS1,trp__L_c
5573,0.062408756,TRPS1,3ig3p_c
5574,2.4752047,GLYt4pp,na1_p
5575,0.9503744,GLYt4pp,gly_c
5576,2.4752047,GLYt4pp,na1_c
5577,0.9503744,GLYt4pp,gly_p
5578,1.9123731,NTD5,h2o_c
5579,0.11854227,NTD5,dtmp_c
5580,0.442975,NTD5,pi_c
5581,0.11286245,NTD5,thymd_c
5582,0.0611984,MALCOAMT,amet_c
5583,0.025105469,MALCOAMT,malcoa_c
5584,0.035852607,MALCOAMT,malcoame_c
5585,0.037554603,MALCOAMT,ahcys_c
5586,0.26928413,NADK,adp_c
5587,0.25227422,NADK,atp_c
5588,0.52444434,NADK,nad_c
5589,0.23260005,NADK,nadp_c
5590,4.22359,NADK,h_c
5591,0.5800712,PYRtex,pyr_p
5592,0.5800712,PYRtex,pyr_e
5593,0.182176,PNTOtex,pnto__R_p
5594,0.182176,PNTOtex,pnto__R_e
5595,0.030888852,NTD12,din_c
5596,1.9123731,NTD12,h2o_c
5597,0.031538736,NTD12,dimp_c
5598,0.442975,NTD12,pi_c
5599,0.18510798,CYTDtex,cytd_p
5600,0.18510798,CYTDtex,cytd_e
5601,0.84550345,5DGLCNt2rpp,h_p
5602,0.1756237,5DGLCNt2rpp,5dglcn_c
5603,0.1756237,5DGLCNt2rpp,5dglcn_p
5604,0.84550345,5DGLCNt2rpp,h_c
5605,0.6818683,GLYCtex,glyc_p
5606,0.6818683,GLYCtex,glyc_e
5607,0.0431887,ALATA_D2,pydx5p_c
5608,1.0777377,ALATA_D2,ala__D_c
5609,0.045015953,ALATA_D2,pyam5p_c
5610,0.43728396,ALATA_D2,pyr_c
5611,0.5787097,CYSS,ac_c
5612,0.16216148,CYSS,cys__L_c
5613,1.052763,CYSS,acser_c
5614,0.5604,CYSS,h2s_c
5615,0.55519354,CYSS,h_c
5616,0.88734275,SBTtex,sbt__D_p
5617,0.88734275,SBTtex,sbt__D_e
5618,0.094888486,PROtex,pro__L_e
5619,0.094888486,PROtex,pro__L_p
5620,0.22257313,ACMUMtex,acmum_e
5621,0.22257313,ACMUMtex,acmum_p
5622,0.21555671,PPA2,h2o_c
5623,0.26766172,PPA2,pppi_c
5624,0.35124695,PPA2,ppi_c
5625,0.3668211,PPA2,pi_c
5626,0.18206221,PPA2,h_c
5627,0.027288323,ACACT5r,coa_c
5628,0.04231188,ACACT5r,accoa_c
5629,0.036492914,ACACT5r,coa_c
5630,0.0464266,ACACT5r,accoa_c
5631,0.27492613,FE3tex,fe3_p
5632,0.27492613,FE3tex,fe3_e
5633,0.42950085,TAURtex,taur_e
5634,0.42950085,TAURtex,taur_p
5635,3.0620751,ECOAH1,h2o_c
5636,0.043856498,ECOAH1,3hbcoa_c
5637,0.040532872,ECOAH1,b2coa_c
5638,0.17047805,5MTRtex,5mtr_e
5639,0.17047805,5MTRtex,5mtr_p
5640,0.29517102,NTD4pp,pi_p
5641,0.20715967,NTD4pp,cmp_p
5642,0.26120678,NTD4pp,cytd_p
5643,0.8963159,NTD4pp,h2o_p
5644,0.009795528,FMNRx2,nadph_c
5645,0.004456114,FMNRx2,fmn_c
5646,0.0034869916,FMNRx2,fmnh2_c
5647,0.01801795,FMNRx2,nadp_c
5648,0.14724301,FMNRx2,h_c
5649,0.12764251,THRabcpp,adp_c
5650,0.13457407,THRabcpp,atp_c
5651,0.42901602,THRabcpp,h2o_c
5652,0.67893314,THRabcpp,thr__L_p
5653,0.4362428,THRabcpp,pi_c
5654,0.55588716,THRabcpp,h_c
5655,0.67893314,THRabcpp,thr__L_c
5656,0.4190288,DCYTD,h2o_c
5657,0.09327483,DCYTD,dcyt_c
5658,0.15539484,DCYTD,duri_c
5659,1.1421379,DCYTD,nh4_c
5660,0.3452716,DCYTD,h_c
5661,0.092202514,PGPP141pp,pi_p
5662,0.12033407,PGPP141pp,h2o_p
5663,0.3156326,PGPP141pp,pi_p
5664,0.63603127,PGPP141pp,h2o_p
5665,0.35349268,AGMtex,agm_e
5666,0.35349268,AGMtex,agm_p
5667,0.69209266,IGPDH,h2o_c
5668,0.20698762,IGPDH,eig3p_c
5669,0.046663687,IGPDH,imacp_c
5670,0.14463398,TYRTA,34hpp_c
5671,1.8479633,TYRTA,glu__L_c
5672,0.22612609,TYRTA,tyr__L_c
5673,0.621713,TYRTA,akg_c
5674,0.08771709,ADK4,adp_c
5675,0.12296345,ADK4,amp_c
5676,0.10562021,ADK4,itp_c
5677,0.101399496,ADK4,idp_c
5678,0.028435165,TMPK,adp_c
5679,0.028220626,TMPK,atp_c
5680,0.0069389925,TMPK,thmmp_c
5681,0.0077166283,TMPK,thmpp_c
5682,0.45350394,TGBPA,g3p_c
5683,0.6376272,TGBPA,dhap_c
5684,0.3199303,TGBPA,tagdp__D_c
5685,0.025636813,RBFK,adp_c
5686,0.026270842,RBFK,atp_c
5687,0.010731146,RBFK,fmn_c
5688,0.01234376,RBFK,ribflv_c
5689,0.6768835,RBFK,h_c
5690,0.0351866,PRMICI,prlp_c
5691,0.050914805,PRMICI,prfp_c
5692,0.118988626,INSH,ins_c
5693,1.886814,INSH,h2o_c
5694,2.3092906,INSH,rib__D_c
5695,0.06635895,INSH,hxan_c
5696,0.030305726,ME2,nadph_c
5697,0.5667878,ME2,mal__L_c
5698,3.163388,ME2,co2_c
5699,0.06382182,ME2,nadp_c
5700,1.2838435,ME2,pyr_c
5701,0.06398876,NOtex,no_p
5702,0.06398876,NOtex,no_e
5703,1.8479633,LEUTAi,glu__L_c
5704,1.4525068,LEUTAi,4mop_c
5705,0.621713,LEUTAi,akg_c
5706,0.5464318,LEUTAi,leu__L_c
5707,0.5910519,MAN6Pt6_2pp,man6p_c
5708,0.56813407,MAN6Pt6_2pp,pi_p
5709,0.5910519,MAN6Pt6_2pp,man6p_p
5710,0.56813407,MAN6Pt6_2pp,pi_c
5711,2.609706,AMALT1,glc__D_c
5712,0.24360447,AMALT1,maltttr_c
5713,0.46112895,AMALT1,malt_c
5714,0.2448713,AMALT1,malttr_c
5715,0.069074094,ALAALAabcpp,adp_c
5716,0.06856698,ALAALAabcpp,atp_c
5717,0.68950385,ALAALAabcpp,h2o_c
5718,0.42300335,ALAALAabcpp,alaala_c
5719,0.42300335,ALAALAabcpp,alaala_p
5720,0.55201334,ALAALAabcpp,pi_c
5721,0.73391503,ALAALAabcpp,h_c
5722,0.0022437565,ACGAMT,udcpp_c
5723,0.002520245,ACGAMT,unaga_c
5724,0.005954086,ACGAMT,ump_c
5725,0.0030563278,ACGAMT,uacgam_c
5726,1.6724919,DURIt2pp,h_p
5727,0.35133848,DURIt2pp,duri_c
5728,0.35133848,DURIt2pp,duri_p
5729,1.6724919,DURIt2pp,h_c
5730,0.424189,UDPGALM,udpgalfur_c
5731,0.4408006,UDPGALM,udpgal_c
5732,0.25108185,ACNAMtex,acnam_p
5733,0.25108185,ACNAMtex,acnam_e
5734,0.06948504,CYSabcpp,adp_c
5735,0.06578898,CYSabcpp,atp_c
5736,0.3721434,CYSabcpp,cys__L_p
5737,0.81304985,CYSabcpp,h2o_c
5738,0.3721434,CYSabcpp,cys__L_c
5739,0.52713495,CYSabcpp,pi_c
5740,0.92878985,CYSabcpp,h_c
5741,0.21868426,GLGC,atp_c
5742,0.32722312,GLGC,adpglc_c
5743,0.48484492,GLGC,ppi_c
5744,0.8496761,GLGC,h_c
5745,0.45685622,GLGC,g1p_c
5746,0.13064641,PRASCSi,adp_c
5747,0.09901374,PRASCSi,atp_c
5748,0.47939813,PRASCSi,asp__L_c
5749,0.0811568,PRASCSi,25aics_c
5750,0.5528091,PRASCSi,pi_c
5751,1.1625129,PRASCSi,h_c
5752,0.10130814,PRASCSi,5aizc_c
5753,1.6074213,ALLabcpp,all__D_c
5754,0.11713929,ALLabcpp,adp_c
5755,0.12838846,ALLabcpp,atp_c
5756,0.59925735,ALLabcpp,h2o_c
5757,0.58698237,ALLabcpp,pi_c
5758,0.5890399,ALLabcpp,h_c
5759,1.6074213,ALLabcpp,all__D_p
5760,0.9214759,RIBtex,rib__D_e
5761,0.9214759,RIBtex,rib__D_p
5762,0.08771709,ADK1,adp_c
5763,0.086698204,ADK1,atp_c
5764,0.12296345,ADK1,amp_c
5765,0.3112785,AKGt2rpp,h_p
5766,0.11340378,AKGt2rpp,akg_c
5767,0.11340378,AKGt2rpp,akg_p
5768,0.3112785,AKGt2rpp,h_c
5769,0.7552891,DAPDC,co2_c
5770,0.32073897,DAPDC,26dap__M_c
5771,0.5725312,DAPDC,h_c
5772,0.6356453,DAPDC,lys__L_c
5773,0.1562949,ALCD19,nad_c
5774,5.9704742,ALCD19,glyc_c
5775,2.214524,ALCD19,glyald_c
5776,3.2856658,ALCD19,h_c
5777,0.08615144,ALCD19,nadh_c
5778,0.2658061,RU5PP,h2o_c
5779,0.14239272,RU5PP,ru5p__D_c
5780,0.26860246,RU5PP,rbl__D_c
5781,0.24191956,RU5PP,pi_c
5782,0.107883625,INStex,ins_e
5783,0.107883625,INStex,ins_p
5784,1.5568103,MLTG5,h2o_c
5785,2.0931678,MLTG5,glc__D_c
5786,0.16228919,MLTG5,malthx_c
5787,0.093835115,MLTG5,malthp_c
5788,0.41448677,ILEt2rpp,h_p
5789,0.32058904,ILEt2rpp,ile__L_c
5790,0.32058904,ILEt2rpp,ile__L_p
5791,0.41448677,ILEt2rpp,h_c
5792,4.5947275,XYLI1,xylu__D_c
5793,25.80278,XYLI1,xyl__D_c
5794,0.5053206,VALt3pp,h_p
5795,0.2787887,VALt3pp,val__L_c
5796,0.2787887,VALt3pp,val__L_p
5797,0.5053206,VALt3pp,h_c
5798,0.04108382,R15BPK,adp_c
5799,0.03210264,R15BPK,atp_c
5800,0.16881548,R15BPK,r15bp_c
5801,0.18346459,R15BPK,prpp_c
5802,0.037123963,MTHFR2,nad_c
5803,0.012535239,MTHFR2,mlthf_c
5804,0.021001756,MTHFR2,5mthf_c
5805,0.94253033,MTHFR2,h_c
5806,0.026232414,MTHFR2,nadh_c
5807,0.3465826,SUCCt1pp,succ_c
5808,0.3465826,SUCCt1pp,succ_p
5809,0.4190288,CYTD,h2o_c
5810,1.1421379,CYTD,nh4_c
5811,0.32997814,CYTD,cytd_c
5812,0.3452716,CYTD,h_c
5813,0.3288647,CYTD,uri_c
5814,0.77880096,TMDPP,2dr1p_c
5815,1.123482,TMDPP,thym_c
5816,0.9418897,TMDPP,pi_c
5817,0.5189638,TMDPP,thymd_c
5818,0.43427137,GLYCTO2,glx_c
5819,0.01309239,GLYCTO2,q8_c
5820,0.3596228,GLYCTO2,glyclt_c
5821,0.021957373,GLYCTO2,q8h2_c
5822,1.1186343,SARCOX,h2o_c
5823,2.6547194,SARCOX,h2o2_c
5824,0.11405718,SARCOX,o2_c
5825,1.215785,SARCOX,gly_c
5826,0.3925486,SARCOX,fald_c
5827,1.2670842,SARCOX,sarcs_c
5828,0.80741954,ETOHtex,etoh_p
5829,0.80741954,ETOHtex,etoh_e
5830,0.062493987,ACOAD1fr,btcoa_c
5831,0.04415211,ACOAD1fr,fadh2_c
5832,0.050313644,ACOAD1fr,b2coa_c
5833,0.07728904,ACOAD1fr,fad_c
5834,0.109633215,DTMPK,adp_c
5835,0.097779565,DTMPK,atp_c
5836,0.88106847,DTMPK,dtdp_c
5837,0.75338465,DTMPK,dtmp_c
5838,0.0677048,GLYAT,coa_c
5839,5.073135,GLYAT,gly_c
5840,0.06458089,GLYAT,accoa_c
5841,1.5868722,GLYAT,2aobut_c
5842,1.2340219,ALAt4pp,ala__L_p
5843,2.4752047,ALAt4pp,na1_p
5844,2.4752047,ALAt4pp,na1_c
5845,1.2340219,ALAt4pp,ala__L_c
5846,0.17771707,UDPACGALtex,udpacgal_e
5847,0.17771707,UDPACGALtex,udpacgal_p
5848,1.0842103,THRA,gly_c
5849,1.2022794,THRA,acald_c
5850,0.5599721,THRA,thr__L_c
5851,0.048389357,MTRPOX,Nmtrp_c
5852,1.1186343,MTRPOX,h2o_c
5853,0.11405718,MTRPOX,o2_c
5854,2.6547194,MTRPOX,h2o2_c
5855,0.3925486,MTRPOX,fald_c
5856,0.11438254,MTRPOX,trp__L_c
5857,1.3702623,ARBt2rpp,h_p
5858,1.8159119,ARBt2rpp,arab__L_c
5859,1.8159119,ARBt2rpp,arab__L_p
5860,1.3702623,ARBt2rpp,h_c
5861,1.7752571,CYSDS,h2o_c
5862,0.4155515,CYSDS,cys__L_c
5863,2.637494,CYSDS,nh4_c
5864,0.8088083,CYSDS,pyr_c
5865,1.8987381,CYSDS,h2s_c
5866,0.5959008,L_LACtex,lac__L_p
5867,0.5959008,L_LACtex,lac__L_e
5868,0.960204,CYTBO3_4pp,h_p
5869,0.8510122,CYTBO3_4pp,h2o_c
5870,0.06289475,CYTBO3_4pp,o2_c
5871,0.024337422,CYTBO3_4pp,q8_c
5872,0.027565911,CYTBO3_4pp,q8h2_c
5873,0.960204,CYTBO3_4pp,h_c
5874,8.159871,GALS3,melib_c
5875,5.0901403,GALS3,h2o_c
5876,15.762814,GALS3,glc__D_c
5877,11.558368,GALS3,gal_c
5878,0.056461263,DHPPD,nad_c
5879,0.06812572,DHPPD,cechddd_c
5880,0.074986316,DHPPD,dhpppn_c
5881,1.9143361,DHPPD,h_c
5882,0.047626253,DHPPD,nadh_c
5883,0.061033763,OCDCEAtexi,ocdcea_p
5884,0.061033763,OCDCEAtexi,ocdcea_e
5885,0.38603657,LALADGLUtpp,h_p
5886,0.40512025,LALADGLUtpp,LalaDglu_p
5887,0.38603657,LALADGLUtpp,h_c
5888,0.40512025,LALADGLUtpp,LalaDglu_c
5889,1.9335126,CADVtpp,h_p
5890,0.20766792,CADVtpp,15dap_c
5891,0.43645868,CADVtpp,lys__L_p
5892,0.20766792,CADVtpp,15dap_p
5893,1.9335126,CADVtpp,h_c
5894,0.43645868,CADVtpp,lys__L_c
5895,0.07850981,CSNtex,csn_p
5896,0.07850981,CSNtex,csn_e
5897,1.9123731,NTD1,h2o_c
5898,0.12361483,NTD1,duri_c
5899,0.442975,NTD1,pi_c
5900,0.11307789,NTD1,dump_c
5901,0.23946477,PNTOt4pp,na1_p
5902,0.23946477,PNTOt4pp,na1_c
5903,0.2876843,PNTOt4pp,pnto__R_p
5904,0.2876843,PNTOt4pp,pnto__R_c
5905,0.14127664,ACMUMptspp,acmum6p_c
5906,0.22998519,ACMUMptspp,pep_c
5907,0.34424442,ACMUMptspp,pyr_c
5908,0.20188767,ACMUMptspp,acmum_p
5909,0.5862875,TKT2,f6p_c
5910,0.28006497,TKT2,g3p_c
5911,0.2705257,TKT2,e4p_c
5912,0.33048055,TKT2,xu5p__D_c
5913,0.8349408,FRUtex,fru_e
5914,0.8349408,FRUtex,fru_p
5915,0.057120338,ECOAH5,3hddcoa_c
5916,3.0620751,ECOAH5,h2o_c
5917,0.046607055,ECOAH5,dd2coa_c
5918,1.3923819,NADH18pp,h_p
5919,0.079798296,NADH18pp,nad_c
5920,0.027301548,NADH18pp,2dmmql8_c
5921,0.026278444,NADH18pp,2dmmq8_c
5922,1.3923819,NADH18pp,h_c
5923,0.03401893,NADH18pp,nadh_c
5924,0.027613772,FADRx,nad_c
5925,0.011457124,FADRx,fadh2_c
5926,0.017428162,FADRx,fad_c
5927,0.14724301,FADRx,h_c
5928,0.021140091,FADRx,nadh_c
5929,0.8448985,CUt3,cu_c
5930,0.86251146,CUt3,h_e
5931,0.8448985,CUt3,cu_e
5932,0.86251146,CUt3,h_c
5933,0.20249033,METabcpp,adp_c
5934,0.20326275,METabcpp,atp_c
5935,0.8727592,METabcpp,h2o_c
5936,1.1187898,METabcpp,met__L_p
5937,1.0394274,METabcpp,pi_c
5938,1.1187898,METabcpp,met__L_c
5939,0.90551156,METabcpp,h_c
5940,0.026031207,IGPS,2cpr5p_c
5941,2.388112,IGPS,h2o_c
5942,0.91109794,IGPS,co2_c
5943,0.025046634,IGPS,3ig3p_c
5944,2.8743703,IGPS,h_c
5945,5.3739953,CYSTL,h2o_c
5946,0.544312,CYSTL,hcys__L_c
5947,0.25145185,CYSTL,cyst__L_c
5948,11.569947,CYSTL,nh4_c
5949,1.5116837,CYSTL,pyr_c
5950,0.5770782,MSO3tex,mso3_p
5951,0.5770782,MSO3tex,mso3_e
5952,0.0070091938,DPR,nadph_c
5953,0.23973633,DPR,pant__R_c
5954,0.012395379,DPR,nadp_c
5955,0.40298527,DPR,h_c
5956,0.09994995,DPR,2dhp_c
5957,1.4720187,PLIPA2E180pp,h_p
5958,0.07651522,PLIPA2E180pp,ocdca_p
5959,0.08161948,PLIPA2E180pp,pe180_p
5960,0.07888263,PLIPA2E180pp,1agpe180_p
5961,1.4922705,PLIPA2E180pp,h2o_p
5962,0.12764251,ILEabcpp,adp_c
5963,0.13457407,ILEabcpp,atp_c
5964,0.7061086,ILEabcpp,ile__L_c
5965,0.42901602,ILEabcpp,h2o_c
